10085,Hot Chips,Chennai,Zomato,Chennai_Guindy_DC
10086,DiMoRa,Chennai,Zomato,Chennai_Guindy_DC
10090,The French Loaf,Chennai,Zomato,Chennai_Guindy_DC
10091,Burger King,Chennai,Zomato,Chennai_Guindy_DC
8795,Chap Chay - The Raintree,Chennai,Zomato,Chennai_Mylapore
8796,Above Sea Level - The Raintree,Chennai,Zomato,Chennai_Mylapore
8797,Colony - The Raintree,Chennai,Zomato,Chennai_Mylapore
8973,Tibbs Frankie,Chennai,Zomato,Chennai_Mylapore
8974,MEnU Let's Get Together,Chennai,Zomato,Chennai_Mylapore
9118,Coco Jaunt 1728,Chennai,Zomato,Chennai_Mylapore
9123,Momoyama,Chennai,Zomato,Chennai_Mylapore
9208,Copper Chimney,Chennai,Zomato,Chennai_Mylapore
9209,Novelty Tea House,Chennai,Zomato,Chennai_Mylapore
9210,The Manhattan Fish Market,Chennai,Zomato,Chennai_Mylapore
9297,Winter Palace,Chennai,Zomato,Chennai_Mylapore
9326,TGI Friday's,Chennai,Zomato,Chennai_Mylapore
9357,Lloyd's Tea House,Chennai,Zomato,Chennai_Mylapore
9358,Lloyd's Tea House,Chennai,Zomato,Chennai_Mylapore
9368,Royal Sandwich Shop,Chennai,Zomato,Chennai_Mylapore
9370,The Fruit Shop On Greams Road,Chennai,Zomato,Chennai_Mylapore
9371,The Kati Roll Shop,Chennai,Zomato,Chennai_Mylapore
9375,Anjappar,Chennai,Zomato,Chennai_Mylapore
9376,Anjappar,Chennai,Zomato,Chennai_Mylapore
9404,Fully Local,Chennai,Zomato,Chennai_Mylapore
9406,Masala Pattinam,Chennai,Zomato,Chennai_Mylapore
9807,Vrindavan,Chennai,Zomato,Chennai_Mylapore
9808,Krishna Restaurant,Chennai,Zomato,Chennai_Mylapore
9809,Tanjore Restaurant,Chennai,Zomato,Chennai_Mylapore
9810,e=Macaroni & Cheese Square,Chennai,Zomato,Chennai_Mylapore
9815,Ente Keralam,Chennai,Zomato,Chennai_Mylapore
9816,Teppan,Chennai,Zomato,Chennai_Mylapore
9818,Benjarong,Chennai,Zomato,Chennai_Mylapore
9819,The Tapas Bar,Chennai,Zomato,Chennai_Mylapore
9820,China Town,Chennai,Zomato,Chennai_Mylapore
9821,Spoonbill,Chennai,Zomato,Chennai_Mylapore
9823,The French Loaf,Chennai,Zomato,Chennai_Mylapore
9891,Brunch,Chennai,Zomato,Chennai_Mylapore
9918,Gogo Momo,Chennai,Zomato,Chennai_Mylapore
10450,Up North - The Raintree,Chennai,Zomato,Chennai_Mylapore
10451,Madras - The Raintree,Chennai,Zomato,Chennai_Mylapore
10452,Madera - The Raintree,Chennai,Zomato,Chennai_Mylapore
9298,WOSS - World of Sub's & Salad's,Chennai,Zomato,Chennai_Sholinganallur_Dc
9361,Foodies,Chennai,Zomato,Chennai_Sholinganallur_Dc
9378,Anjappar,Chennai,Zomato,Chennai_Sholinganallur_Dc
